 gdp_for_year ($) ,HDI for year,age,country,country-year,gdp_per_capita ($),generation,population,sex,suicides/100k pop,suicides_no,year
"8,921,947,100",0.5660000000000001,25-34 years,El Salvador,El Salvador1995,1845.0,Generation X,374095.0,male,33.15,124.0,1995
"8,921,947,100",0.5660000000000001,15-24 years,El Salvador,El Salvador1995,1845.0,Generation X,534966.0,male,31.96,171.0,1995
"8,921,947,100",0.5660000000000001,75+ years,El Salvador,El Salvador1995,1845.0,G.I. Generation,36691.0,male,24.53,9.0,1995
"8,921,947,100",0.5660000000000001,15-24 years,El Salvador,El Salvador1995,1845.0,Generation X,556096.0,female,20.5,114.0,1995
"8,921,947,100",0.5660000000000001,35-54 years,El Salvador,El Salvador1995,1845.0,Boomers,466571.0,male,19.29,90.0,1995
"8,921,947,100",0.5660000000000001,25-34 years,El Salvador,El Salvador1995,1845.0,Generation X,427927.0,female,9.81,42.0,1995
"8,921,947,100",0.5660000000000001,55-74 years,El Salvador,El Salvador1995,1845.0,Silent,235530.0,male,8.49,20.0,1995
"8,921,947,100",0.5660000000000001,35-54 years,El Salvador,El Salvador1995,1845.0,Boomers,546262.0,female,4.21,23.0,1995
"8,921,947,100",0.5660000000000001,5-14 years,El Salvador,El Salvador1995,1845.0,Millenials,664854.0,female,2.41,16.0,1995
"8,921,947,100",0.5660000000000001,55-74 years,El Salvador,El Salvador1995,1845.0,Silent,260709.0,female,2.3,6.0,1995
"8,921,947,100",0.5660000000000001,75+ years,El Salvador,El Salvador1995,1845.0,G.I. Generation,51334.0,female,1.95,1.0,1995
"8,921,947,100",0.5660000000000001,5-14 years,El Salvador,El Salvador1995,1845.0,Millenials,681362.0,male,0.59,4.0,1995
"9,586,327,800",,25-34 years,El Salvador,El Salvador1996,1959.0,Generation X,379510.0,male,28.98,110.0,1996
"9,586,327,800",,75+ years,El Salvador,El Salvador1996,1959.0,G.I. Generation,38834.0,male,25.75,10.0,1996
"9,586,327,800",,15-24 years,El Salvador,El Salvador1996,1959.0,Generation X,536760.0,male,23.85,128.0,1996
"9,586,327,800",,15-24 years,El Salvador,El Salvador1996,1959.0,Generation X,559279.0,female,20.03,112.0,1996
"9,586,327,800",,35-54 years,El Salvador,El Salvador1996,1959.0,Boomers,472893.0,male,17.34,82.0,1996
"9,586,327,800",,55-74 years,El Salvador,El Salvador1996,1959.0,Silent,240800.0,male,16.61,40.0,1996
"9,586,327,800",,25-34 years,El Salvador,El Salvador1996,1959.0,Generation X,434209.0,female,5.07,22.0,1996
"9,586,327,800",,35-54 years,El Salvador,El Salvador1996,1959.0,Boomers,557964.0,female,3.58,20.0,1996
"9,586,327,800",,55-74 years,El Salvador,El Salvador1996,1959.0,Silent,267732.0,female,2.61,7.0,1996
"9,586,327,800",,5-14 years,El Salvador,El Salvador1996,1959.0,Millenials,666674.0,female,1.05,7.0,1996
"9,586,327,800",,5-14 years,El Salvador,El Salvador1996,1959.0,Millenials,683884.0,male,0.29,2.0,1996
"9,586,327,800",,75+ years,El Salvador,El Salvador1996,1959.0,G.I. Generation,53852.0,female,0.0,0.0,1996
"10,221,705,900",,25-34 years,El Salvador,El Salvador1997,2065.0,Generation X,384050.0,male,24.22,93.0,1997
"10,221,705,900",,15-24 years,El Salvador,El Salvador1997,2065.0,Generation X,537324.0,male,23.82,128.0,1997
"10,221,705,900",,35-54 years,El Salvador,El Salvador1997,2065.0,Boomers,479586.0,male,22.1,106.0,1997
"10,221,705,900",,15-24 years,El Salvador,El Salvador1997,2065.0,Generation X,561311.0,female,19.42,109.0,1997
"10,221,705,900",,55-74 years,El Salvador,El Salvador1997,2065.0,Silent,245832.0,male,19.12,47.0,1997
"10,221,705,900",,75+ years,El Salvador,El Salvador1997,2065.0,G.I. Generation,40876.0,male,9.79,4.0,1997
"10,221,705,900",,25-34 years,El Salvador,El Salvador1997,2065.0,Generation X,440015.0,female,8.86,39.0,1997
"10,221,705,900",,35-54 years,El Salvador,El Salvador1997,2065.0,Boomers,570003.0,female,4.91,28.0,1997
"10,221,705,900",,75+ years,El Salvador,El Salvador1997,2065.0,G.I. Generation,56321.0,female,3.55,2.0,1997
"10,221,705,900",,5-14 years,El Salvador,El Salvador1997,2065.0,Millenials,670365.0,female,2.24,15.0,1997
"10,221,705,900",,55-74 years,El Salvador,El Salvador1997,2065.0,Silent,275078.0,female,1.82,5.0,1997
"10,221,705,900",,5-14 years,El Salvador,El Salvador1997,2065.0,Millenials,688541.0,male,0.15,1.0,1997
"10,936,669,900",,25-34 years,El Salvador,El Salvador1998,2185.0,Generation X,387565.0,male,24.25,94.0,1998
"10,936,669,900",,35-54 years,El Salvador,El Salvador1998,2185.0,Boomers,486466.0,male,20.15,98.0,1998
"10,936,669,900",,15-24 years,El Salvador,El Salvador1998,2185.0,Generation X,537038.0,male,20.11,108.0,1998
"10,936,669,900",,15-24 years,El Salvador,El Salvador1998,2185.0,Generation X,562249.0,female,16.36,92.0,1998
"10,936,669,900",,55-74 years,El Salvador,El Salvador1998,2185.0,Silent,250628.0,male,14.36,36.0,1998
"10,936,669,900",,75+ years,El Salvador,El Salvador1998,2185.0,G.I. Generation,42770.0,male,11.69,5.0,1998
"10,936,669,900",,25-34 years,El Salvador,El Salvador1998,2185.0,Generation X,445330.0,female,7.86,35.0,1998
"10,936,669,900",,35-54 years,El Salvador,El Salvador1998,2185.0,Boomers,582217.0,female,3.78,22.0,1998
"10,936,669,900",,5-14 years,El Salvador,El Salvador1998,2185.0,Millenials,675678.0,female,1.92,13.0,1998
"10,936,669,900",,55-74 years,El Salvador,El Salvador1998,2185.0,Silent,282668.0,female,1.77,5.0,1998
"10,936,669,900",,5-14 years,El Salvador,El Salvador1998,2185.0,Millenials,695037.0,male,0.58,4.0,1998
"10,936,669,900",,75+ years,El Salvador,El Salvador1998,2185.0,G.I. Generation,58692.0,female,0.0,0.0,1998
"11,284,197,000",,25-34 years,El Salvador,El Salvador1999,2229.0,Generation X,390125.0,male,21.53,84.0,1999
"11,284,197,000",,15-24 years,El Salvador,El Salvador1999,2229.0,Generation X,536426.0,male,21.44,115.0,1999
"11,284,197,000",,35-54 years,El Salvador,El Salvador1999,2229.0,Boomers,493326.0,male,20.47,101.0,1999
"11,284,197,000",,75+ years,El Salvador,El Salvador1999,2229.0,G.I. Generation,44452.0,male,18.0,8.0,1999
"11,284,197,000",,15-24 years,El Salvador,El Salvador1999,2229.0,Generation X,562372.0,female,16.71,94.0,1999
"11,284,197,000",,55-74 years,El Salvador,El Salvador1999,2229.0,Silent,255222.0,male,12.93,33.0,1999
"11,284,197,000",,25-34 years,El Salvador,El Salvador1999,2229.0,Generation X,450238.0,female,6.22,28.0,1999
"11,284,197,000",,35-54 years,El Salvador,El Salvador1999,2229.0,Boomers,594483.0,female,4.54,27.0,1999
"11,284,197,000",,5-14 years,El Salvador,El Salvador1999,2229.0,Millenials,682007.0,female,2.05,14.0,1999
"11,284,197,000",,55-74 years,El Salvador,El Salvador1999,2229.0,Silent,290451.0,female,1.72,5.0,1999
"11,284,197,000",,75+ years,El Salvador,El Salvador1999,2229.0,G.I. Generation,60903.0,female,1.64,1.0,1999
"11,284,197,000",,5-14 years,El Salvador,El Salvador1999,2229.0,Millenials,702754.0,male,0.71,5.0,1999
"11,784,927,700",0.603,25-34 years,El Salvador,El Salvador2000,2303.0,Generation X,391884.0,male,20.92,82.0,2000
"11,784,927,700",0.603,15-24 years,El Salvador,El Salvador2000,2303.0,Generation X,536079.0,male,20.52,110.0,2000
"11,784,927,700",0.603,35-54 years,El Salvador,El Salvador2000,2303.0,Boomers,500065.0,male,18.2,91.0,2000
"11,784,927,700",0.603,15-24 years,El Salvador,El Salvador2000,2303.0,Generation X,562148.0,female,14.59,82.0,2000
"11,784,927,700",0.603,55-74 years,El Salvador,El Salvador2000,2303.0,Silent,259670.0,male,11.94,31.0,2000
"11,784,927,700",0.603,75+ years,El Salvador,El Salvador2000,2303.0,G.I. Generation,45935.0,male,6.53,3.0,2000
"11,784,927,700",0.603,75+ years,El Salvador,El Salvador2000,2303.0,G.I. Generation,62940.0,female,6.36,4.0,2000
"11,784,927,700",0.603,25-34 years,El Salvador,El Salvador2000,2303.0,Generation X,454793.0,female,5.5,25.0,2000
"11,784,927,700",0.603,35-54 years,El Salvador,El Salvador2000,2303.0,Boomers,606774.0,female,3.79,23.0,2000
"11,784,927,700",0.603,55-74 years,El Salvador,El Salvador2000,2303.0,Silent,298428.0,female,1.34,4.0,2000
"11,784,927,700",0.603,5-14 years,El Salvador,El Salvador2000,2303.0,Millenials,688554.0,female,0.58,4.0,2000
"11,784,927,700",0.603,5-14 years,El Salvador,El Salvador2000,2303.0,Millenials,710919.0,male,0.28,2.0,2000
"12,282,533,600",,15-24 years,El Salvador,El Salvador2001,2373.0,Millenials,535877.0,male,24.26,130.0,2001
"12,282,533,600",,25-34 years,El Salvador,El Salvador2001,2373.0,Generation X,395177.0,male,22.77,90.0,2001
"12,282,533,600",,35-54 years,El Salvador,El Salvador2001,2373.0,Boomers,506547.0,male,17.96,91.0,2001
"12,282,533,600",,75+ years,El Salvador,El Salvador2001,2373.0,Silent,48437.0,male,16.52,8.0,2001
"12,282,533,600",,55-74 years,El Salvador,El Salvador2001,2373.0,Silent,263234.0,male,15.96,42.0,2001
"12,282,533,600",,15-24 years,El Salvador,El Salvador2001,2373.0,Millenials,563601.0,female,13.13,74.0,2001
"12,282,533,600",,25-34 years,El Salvador,El Salvador2001,2373.0,Generation X,459669.0,female,5.87,27.0,2001
"12,282,533,600",,35-54 years,El Salvador,El Salvador2001,2373.0,Boomers,618020.0,female,4.85,30.0,2001
"12,282,533,600",,75+ years,El Salvador,El Salvador2001,2373.0,Silent,65804.0,female,4.56,3.0,2001
"12,282,533,600",,55-74 years,El Salvador,El Salvador2001,2373.0,Silent,304753.0,female,1.97,6.0,2001
"12,282,533,600",,5-14 years,El Salvador,El Salvador2001,2373.0,Millenials,695687.0,female,1.72,12.0,2001
"12,282,533,600",,5-14 years,El Salvador,El Salvador2001,2373.0,Millenials,718288.0,male,0.14,1.0,2001
"12,664,190,300",,75+ years,El Salvador,El Salvador2002,2421.0,Silent,50753.0,male,21.67,11.0,2002
"12,664,190,300",,25-34 years,El Salvador,El Salvador2002,2421.0,Generation X,397854.0,male,17.85,71.0,2002
"12,664,190,300",,15-24 years,El Salvador,El Salvador2002,2421.0,Millenials,535886.0,male,17.73,95.0,2002
"12,664,190,300",,35-54 years,El Salvador,El Salvador2002,2421.0,Boomers,513122.0,male,16.37,84.0,2002
"12,664,190,300",,55-74 years,El Salvador,El Salvador2002,2421.0,Silent,266616.0,male,14.63,39.0,2002
"12,664,190,300",,15-24 years,El Salvador,El Salvador2002,2421.0,Millenials,565074.0,female,13.45,76.0,2002
"12,664,190,300",,25-34 years,El Salvador,El Salvador2002,2421.0,Generation X,464461.0,female,3.88,18.0,2002
"12,664,190,300",,35-54 years,El Salvador,El Salvador2002,2421.0,Boomers,629533.0,female,3.81,24.0,2002
"12,664,190,300",,55-74 years,El Salvador,El Salvador2002,2421.0,Silent,311230.0,female,2.25,7.0,2002
"12,664,190,300",,5-14 years,El Salvador,El Salvador2002,2421.0,Millenials,702143.0,female,1.0,7.0,2002
"12,664,190,300",,5-14 years,El Salvador,El Salvador2002,2421.0,Millenials,725313.0,male,0.55,4.0,2002
"12,664,190,300",,75+ years,El Salvador,El Salvador2002,2421.0,Silent,68473.0,female,0.0,0.0,2002
"13,243,892,200",,25-34 years,El Salvador,El Salvador2003,2507.0,Generation X,399587.0,male,29.28,117.0,2003
"13,243,892,200",,15-24 years,El Salvador,El Salvador2003,2507.0,Millenials,537000.0,male,20.86,112.0,2003
"13,243,892,200",,35-54 years,El Salvador,El Salvador2003,2507.0,Boomers,519619.0,male,19.63,102.0,2003
"13,243,892,200",,55-74 years,El Salvador,El Salvador2003,2507.0,Silent,269903.0,male,17.04,46.0,2003
"13,243,892,200",,75+ years,El Salvador,El Salvador2003,2507.0,Silent,52961.0,male,15.11,8.0,2003
"13,243,892,200",,15-24 years,El Salvador,El Salvador2003,2507.0,Millenials,567174.0,female,13.93,79.0,2003
"13,243,892,200",,25-34 years,El Salvador,El Salvador2003,2507.0,Generation X,468892.0,female,4.05,19.0,2003
"13,243,892,200",,35-54 years,El Salvador,El Salvador2003,2507.0,Boomers,641104.0,female,3.59,23.0,2003
"13,243,892,200",,55-74 years,El Salvador,El Salvador2003,2507.0,Silent,317915.0,female,2.2,7.0,2003
"13,243,892,200",,5-14 years,El Salvador,El Salvador2003,2507.0,Millenials,707158.0,female,1.41,10.0,2003
"13,243,892,200",,75+ years,El Salvador,El Salvador2003,2507.0,Silent,71062.0,female,1.41,1.0,2003
"13,243,892,200",,5-14 years,El Salvador,El Salvador2003,2507.0,Millenials,731167.0,male,0.41,3.0,2003
"13,724,810,900",,25-34 years,El Salvador,El Salvador2004,2573.0,Generation X,399986.0,male,21.5,86.0,2004
"13,724,810,900",,15-24 years,El Salvador,El Salvador2004,2573.0,Millenials,540251.0,male,19.99,108.0,2004
"13,724,810,900",,35-54 years,El Salvador,El Salvador2004,2573.0,Boomers,525677.0,male,19.78,104.0,2004
"13,724,810,900",,55-74 years,El Salvador,El Salvador2004,2573.0,Silent,273214.0,male,15.37,42.0,2004
"13,724,810,900",,75+ years,El Salvador,El Salvador2004,2573.0,Silent,55160.0,male,12.69,7.0,2004
"13,724,810,900",,15-24 years,El Salvador,El Salvador2004,2573.0,Millenials,570702.0,female,10.51,60.0,2004
"13,724,810,900",,25-34 years,El Salvador,El Salvador2004,2573.0,Generation X,472515.0,female,4.66,22.0,2004
"13,724,810,900",,35-54 years,El Salvador,El Salvador2004,2573.0,Boomers,652329.0,female,3.07,20.0,2004
"13,724,810,900",,75+ years,El Salvador,El Salvador2004,2573.0,Silent,73698.0,female,1.36,1.0,2004
"13,724,810,900",,55-74 years,El Salvador,El Salvador2004,2573.0,Silent,324903.0,female,1.23,4.0,2004
"13,724,810,900",,5-14 years,El Salvador,El Salvador2004,2573.0,Millenials,709844.0,female,1.13,8.0,2004
"13,724,810,900",,5-14 years,El Salvador,El Salvador2004,2573.0,Millenials,734891.0,male,0.27,2.0,2004
"14,698,001,400",0.638,25-34 years,El Salvador,El Salvador2005,2733.0,Generation X,398935.0,male,21.56,86.0,2005
"14,698,001,400",0.638,15-24 years,El Salvador,El Salvador2005,2733.0,Millenials,546352.0,male,18.85,103.0,2005
"14,698,001,400",0.638,55-74 years,El Salvador,El Salvador2005,2733.0,Silent,276600.0,male,16.99,47.0,2005
"14,698,001,400",0.638,35-54 years,El Salvador,El Salvador2005,2733.0,Boomers,530976.0,male,16.57,88.0,2005
"14,698,001,400",0.638,75+ years,El Salvador,El Salvador2005,2733.0,Silent,57396.0,male,15.68,9.0,2005
"14,698,001,400",0.638,15-24 years,El Salvador,El Salvador2005,2733.0,Millenials,576188.0,female,11.28,65.0,2005
"14,698,001,400",0.638,75+ years,El Salvador,El Salvador2005,2733.0,Silent,76442.0,female,5.23,4.0,2005
"14,698,001,400",0.638,25-34 years,El Salvador,El Salvador2005,2733.0,Generation X,475096.0,female,4.63,22.0,2005
"14,698,001,400",0.638,35-54 years,El Salvador,El Salvador2005,2733.0,Boomers,662917.0,female,1.81,12.0,2005
"14,698,001,400",0.638,5-14 years,El Salvador,El Salvador2005,2733.0,Millenials,709756.0,female,1.69,12.0,2005
"14,698,001,400",0.638,55-74 years,El Salvador,El Salvador2005,2733.0,Silent,332256.0,female,0.9,3.0,2005
"14,698,001,400",0.638,5-14 years,El Salvador,El Salvador2005,2733.0,Millenials,735965.0,male,0.54,4.0,2005
"15,999,886,400",,25-34 years,El Salvador,El Salvador2006,2947.0,Generation X,401266.0,male,19.94,80.0,2006
"15,999,886,400",,15-24 years,El Salvador,El Salvador2006,2947.0,Millenials,554177.0,male,16.06,89.0,2006
"15,999,886,400",,75+ years,El Salvador,El Salvador2006,2947.0,Silent,60827.0,male,14.8,9.0,2006
"15,999,886,400",,35-54 years,El Salvador,El Salvador2006,2947.0,Boomers,537725.0,male,14.51,78.0,2006
"15,999,886,400",,55-74 years,El Salvador,El Salvador2006,2947.0,Silent,280005.0,male,11.43,32.0,2006
"15,999,886,400",,15-24 years,El Salvador,El Salvador2006,2947.0,Millenials,583805.0,female,10.45,61.0,2006
"15,999,886,400",,25-34 years,El Salvador,El Salvador2006,2947.0,Generation X,478826.0,female,5.01,24.0,2006
"15,999,886,400",,35-54 years,El Salvador,El Salvador2006,2947.0,Boomers,674459.0,female,3.41,23.0,2006
"15,999,886,400",,55-74 years,El Salvador,El Salvador2006,2947.0,Silent,339861.0,female,1.47,5.0,2006
"15,999,886,400",,75+ years,El Salvador,El Salvador2006,2947.0,Silent,80379.0,female,1.24,1.0,2006
"15,999,886,400",,5-14 years,El Salvador,El Salvador2006,2947.0,Millenials,731674.0,male,0.68,5.0,2006
"15,999,886,400",,5-14 years,El Salvador,El Salvador2006,2947.0,Millenials,706040.0,female,0.57,4.0,2006
"17,011,750,900",,25-34 years,El Salvador,El Salvador2007,3111.0,Generation X,401997.0,male,28.36,114.0,2007
"17,011,750,900",,35-54 years,El Salvador,El Salvador2007,3111.0,Boomers,543505.0,male,20.42,111.0,2007
"17,011,750,900",,75+ years,El Salvador,El Salvador2007,3111.0,Silent,64151.0,male,20.26,13.0,2007
"17,011,750,900",,55-74 years,El Salvador,El Salvador2007,3111.0,Silent,283342.0,male,18.71,53.0,2007
"17,011,750,900",,15-24 years,El Salvador,El Salvador2007,3111.0,Millenials,563128.0,male,16.51,93.0,2007
"17,011,750,900",,15-24 years,El Salvador,El Salvador2007,3111.0,Millenials,592288.0,female,9.62,57.0,2007
"17,011,750,900",,25-34 years,El Salvador,El Salvador2007,3111.0,Generation X,481271.0,female,4.57,22.0,2007
"17,011,750,900",,75+ years,El Salvador,El Salvador2007,3111.0,Silent,84282.0,female,2.37,2.0,2007
"17,011,750,900",,55-74 years,El Salvador,El Salvador2007,3111.0,Silent,347632.0,female,2.3,8.0,2007
"17,011,750,900",,35-54 years,El Salvador,El Salvador2007,3111.0,Boomers,684881.0,female,2.04,14.0,2007
"17,011,750,900",,5-14 years,El Salvador,El Salvador2007,3111.0,Generation Z,698018.0,female,1.29,9.0,2007
"17,011,750,900",,5-14 years,El Salvador,El Salvador2007,3111.0,Generation Z,723366.0,male,0.69,5.0,2007
"17,986,886,200",,75+ years,El Salvador,El Salvador2008,3271.0,Silent,67413.0,male,28.18,19.0,2008
"17,986,886,200",,25-34 years,El Salvador,El Salvador2008,3271.0,Generation X,401584.0,male,25.65,103.0,2008
"17,986,886,200",,35-54 years,El Salvador,El Salvador2008,3271.0,Boomers,548836.0,male,18.77,103.0,2008
"17,986,886,200",,15-24 years,El Salvador,El Salvador2008,3271.0,Millenials,573262.0,male,18.49,106.0,2008
"17,986,886,200",,55-74 years,El Salvador,El Salvador2008,3271.0,Silent,286738.0,male,13.25,38.0,2008
"17,986,886,200",,15-24 years,El Salvador,El Salvador2008,3271.0,Millenials,601543.0,female,8.81,53.0,2008
"17,986,886,200",,25-34 years,El Salvador,El Salvador2008,3271.0,Generation X,482895.0,female,5.38,26.0,2008
"17,986,886,200",,35-54 years,El Salvador,El Salvador2008,3271.0,Boomers,694764.0,female,4.17,29.0,2008
"17,986,886,200",,75+ years,El Salvador,El Salvador2008,3271.0,Silent,88207.0,female,1.13,1.0,2008
"17,986,886,200",,5-14 years,El Salvador,El Salvador2008,3271.0,Generation Z,686491.0,female,0.73,5.0,2008
"17,986,886,200",,5-14 years,El Salvador,El Salvador2008,3271.0,Generation Z,711888.0,male,0.7,5.0,2008
"17,986,886,200",,55-74 years,El Salvador,El Salvador2008,3271.0,Silent,355666.0,female,0.56,2.0,2008
"17,601,616,000",,25-34 years,El Salvador,El Salvador2009,3184.0,Generation X,400776.0,male,29.94,120.0,2009
"17,601,616,000",,35-54 years,El Salvador,El Salvador2009,3184.0,Boomers,554321.0,male,20.39,113.0,2009
"17,601,616,000",,75+ years,El Salvador,El Salvador2009,3184.0,Silent,70655.0,male,18.4,13.0,2009
"17,601,616,000",,55-74 years,El Salvador,El Salvador2009,3184.0,Silent,290324.0,male,16.88,49.0,2009
"17,601,616,000",,15-24 years,El Salvador,El Salvador2009,3184.0,Millenials,584388.0,male,16.26,95.0,2009
"17,601,616,000",,15-24 years,El Salvador,El Salvador2009,3184.0,Millenials,611290.0,female,9.0,55.0,2009
"17,601,616,000",,25-34 years,El Salvador,El Salvador2009,3184.0,Generation X,484388.0,female,5.57,27.0,2009
"17,601,616,000",,35-54 years,El Salvador,El Salvador2009,3184.0,Boomers,704865.0,female,2.27,16.0,2009
"17,601,616,000",,75+ years,El Salvador,El Salvador2009,3184.0,Silent,92201.0,female,2.17,2.0,2009
"17,601,616,000",,55-74 years,El Salvador,El Salvador2009,3184.0,Silent,364066.0,female,1.92,7.0,2009
"17,601,616,000",,5-14 years,El Salvador,El Salvador2009,3184.0,Generation Z,672905.0,female,0.89,6.0,2009
"17,601,616,000",,5-14 years,El Salvador,El Salvador2009,3184.0,Generation Z,698731.0,male,0.43,3.0,2009
"18,447,922,400",0.653,25-34 years,El Salvador,El Salvador2010,3318.0,Generation X,400088.0,male,23.24,93.0,2010
"18,447,922,400",0.653,55-74 years,El Salvador,El Salvador2010,3318.0,Silent,294119.0,male,15.3,45.0,2010
"18,447,922,400",0.653,75+ years,El Salvador,El Salvador2010,3318.0,Silent,73884.0,male,14.89,11.0,2010
"18,447,922,400",0.653,15-24 years,El Salvador,El Salvador2010,3318.0,Millenials,596366.0,male,13.58,81.0,2010
"18,447,922,400",0.653,35-54 years,El Salvador,El Salvador2010,3318.0,Generation X,560083.0,male,13.03,73.0,2010
"18,447,922,400",0.653,15-24 years,El Salvador,El Salvador2010,3318.0,Millenials,621228.0,female,7.08,44.0,2010
"18,447,922,400",0.653,25-34 years,El Salvador,El Salvador2010,3318.0,Generation X,486153.0,female,3.91,19.0,2010
"18,447,922,400",0.653,35-54 years,El Salvador,El Salvador2010,3318.0,Generation X,715456.0,female,2.8,20.0,2010
"18,447,922,400",0.653,75+ years,El Salvador,El Salvador2010,3318.0,Silent,96291.0,female,2.08,2.0,2010
"18,447,922,400",0.653,5-14 years,El Salvador,El Salvador2010,3318.0,Generation Z,658707.0,female,1.06,7.0,2010
"18,447,922,400",0.653,55-74 years,El Salvador,El Salvador2010,3318.0,Silent,372845.0,female,0.8,3.0,2010
"18,447,922,400",0.653,5-14 years,El Salvador,El Salvador2010,3318.0,Generation Z,685233.0,male,0.15,1.0,2010
"20,283,783,700",0.6579999999999999,25-34 years,El Salvador,El Salvador2011,3631.0,Millenials,402814.0,male,24.83,100.0,2011
"20,283,783,700",0.6579999999999999,75+ years,El Salvador,El Salvador2011,3631.0,Silent,77576.0,male,19.34,15.0,2011
"20,283,783,700",0.6579999999999999,15-24 years,El Salvador,El Salvador2011,3631.0,Millenials,607120.0,male,19.11,116.0,2011
"20,283,783,700",0.6579999999999999,35-54 years,El Salvador,El Salvador2011,3631.0,Generation X,565884.0,male,15.02,85.0,2011
"20,283,783,700",0.6579999999999999,55-74 years,El Salvador,El Salvador2011,3631.0,Boomers,297029.0,male,13.13,39.0,2011
"20,283,783,700",0.6579999999999999,15-24 years,El Salvador,El Salvador2011,3631.0,Millenials,630434.0,female,8.25,52.0,2011
"20,283,783,700",0.6579999999999999,25-34 years,El Salvador,El Salvador2011,3631.0,Millenials,488848.0,female,5.32,26.0,2011
